timestamp,cam_x,cam_y,cam_theta_deg,gz_x,gz_y,gz_theta_deg,dx_error,dy_error,dxy_error,dtheta_error_deg
1786277501.6539395,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277502.6550407,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277503.6794922,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277504.6679134,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277505.6546426,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277506.6441624,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277507.666627,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277508.6526253,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277509.6731896,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277510.6650434,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277511.6518075,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277512.6721547,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277513.640521,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277514.64372,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277515.6401465,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277516.6527762,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277517.680826,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277518.6439478,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277519.6636958,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277520.677405,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277521.6409562,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277522.6440701,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277523.6781468,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277524.6769767,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277525.6623404,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277526.6443956,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277527.6777728,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277528.6618555,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277529.677369,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277530.6440322,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277531.6543202,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277532.6774397,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277533.673415,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277534.644403,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277535.6767557,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277536.6449575,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277537.6593952,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277538.6436355,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277539.671277,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277540.6585886,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277541.6378555,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277542.64415,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277543.65864,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277544.6402097,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277545.6375868,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
